"","data.Choice","data.A_follower_count...data.B_follower_count","data.A_following_count...data.B_following_count","data.A_listed_count...data.B_listed_count","data.A_mentions_received...data.B_mentions_received","data.A_retweets_received...data.B_retweets_received","data.A_mentions_sent...data.B_mentions_sent","data.A_retweets_sent...data.B_retweets_sent","data.A_posts...data.B_posts","data.A_network_feature_1...data.B_network_feature_1","data.A_network_feature_2...data.B_network_feature_2","data.A_network_feature_3...data.B_network_feature_3"
"1407",0,-216717,2758,-931,-452.446777352465,-139.907031041465,-13.338518702465,-2.943189905825,-13.547478648065,-1796,-13.6619178082,-1375.80767123
"1408",0,-4206,729,-794,-4.96443069884,-0.92642876727,-1.498294501405,-0.495308653904,-1.232346085625,-20,-186.7555555552,-3403.46666667
"1409",1,-18,-392,4,4.95905420928,0.811136695697,-0.24150081962,0.014708191127,0.51485215946,15,45.8333333333,1583.73809524
"1410",1,-784219,-1819,-11642,-47.112634991,-19.7296192737,-3.42726899969,-2.051451473927,-3.97842707072,-188,73.61659034,-591.73536681
"1411",0,-506,-497,-36,-3.349991339953,-0.609189702967,-1.468406023315,-0.734203011657,-1.732161618245,-12,76.2,1541.2
"1412",1,-3095662,-535548,-17493,-921.4260183796,-201.78711340046,-41.216686001965,-0.495458722174,-42.713201120165,-3622,252.0375333138,13998.01983462
"1413",1,3302420,550598,20006,936.27918307732,206.001269029465,40.977667219936,0.495458722174,41.69447514333,3690,-102.8491275168,-1135.90389262
"1414",1,132004,225,936,199.8591286218,101.7838922156,30.54828333615,3.148504126147,21.834419013,622,-182.2510505822,-1267.17816381
"1415",0,-500,48,-36,-0.249130709012,0.2055701004,0,0,1.026018806521,-1,-787,-6478.5
"1416",0,-499654,-56,-1067,-1638.7049144207,-305.6096079402,-3.480553460865,-1.757722911715,-0.70110719457,-4999,41.3267459322,5875.44994081
"1417",1,146260,49266,9392,146.210723220465,84.350515621265,1.207852168965,0,3.688987394757,600,54.802306425,1953.62602965
"1418",1,111632,-140143,-5541,-144.377095436,22.0658890283,-19.72361718046,-0.26632299569,-11.81031179255,-251,-224.5955789218,-11010.849419919
"1419",0,-102096,-286,-968,-1721.76081024821,-763.382433682151,-29.49846867919,-8.467863563155,-90.48094452609,-4061,-10.3102694829,-1540.2130371433
"1420",0,-28151,-26419,-869,-0.92493275667,0.606902778817,-0.0613088009599998,0,-0.55144338337,-4,-16.7083333333,-89.20833333
"1421",1,-4002,-1482,74,19.66571532817,7.189487956304,5.132873605835,1.512900979595,5.124199210345,84,58.5862068963,-815.26436782
"1422",1,267473,2073,7833,27.4545721864,-5.98494687318,-7.42620965836,-3.3412521888,-11.02134512802,153,-17.3034898751,124.690650582
"1423",1,26498,24245,138,8.048216468135,7.606971998495,0.958489459245,0.958489459245,41.863432572783,12,121.642857143,15764.2142857
"1424",1,2239613,-5980,22219,488.631909587281,211.325286326465,0.765207805658,0.264289605725,-2.495241768963,1916,-88.5121698602,969.37648887
"1425",0,-488079,-105,-3656,-1206.83569817072,-599.621096670465,-0.741518666441,-0.492695248958,-6.944231186635,-3917,-6.85981781377,-489.983299595
"1426",0,-1427701,-145770,-14547,-9710.631509611,-4949.3309309171,-10.337957030165,0,-192.971914870465,-27965,4.2124234,2051.50820335
"1427",1,1522857,746,41507,3276.0229792843,1370.4810591129,-43.36286888129,6.457852372675,-20.1872351895,12056,47.9301175015,866.34121158
"1428",0,-116635,53111,2075,-404.498578598,-114.9145897268,-13.338518702465,-2.943189905825,-13.547478648065,-1593,16.4312194467,1841.55997583
"1429",1,3622,-2378,-19,2.232486368145,0.61405298161,0.761626622232,0,1.257085344405,11,13.2727272727,520.181818182
"1430",0,261298,275972,3365,6.9717854062,0.14774882438,-2.035263953085,-0.498878882886,-4.565861416575,10,-72.2915876031,-1931.62428842
"1431",1,3322,1246,124,1.844725493668,0.853796105124,-1.005347141345,-0.251336785336,-0.251336785336,7,-8.7222222222,370.5
"1432",1,7820,1001,8247,256.8654898083,49.02253583195,13.011400390765,0.234262308266,13.564669207965,886,106.367181195,3640.4080912
"1433",0,27191,-41908,4173,375.3917918611,168.81807542634,7.769907150353,4.991697368375,5.7028515797,1283,-10.466649843,-66.56003659
"1434",1,281322,-66581,-1722,1017.556473527,347.1465481723,44.43828388815,7.961053359145,10.6559028879,2882,-187.9689161402,-8116.04919576
"1435",1,729986,-1450,7499,-11.425486067,-76.9088688748,-5.78789884705,-3.50480413772,-8.46323531882,209,-8.1509295528,1691.52950338
"1436",0,-230972,1337,-2581,-54.1891762704,-10.4415737257,-7.6922089131,0.0375735263400001,-8.23587501646,-212,-62.613018383,-2898.61995796
"1437",0,2721,622,182,2.55233919928,0.668700831076,2.237829202025,0,1.496035311695,8,117.944444444,3161.58888889
"1438",0,-48698,-41338,-1440,3.491508439141,0.343052390323,4.669426306425,0.769632768375,2.852733861435,6,167.625,12376
"1439",1,218929,-35461,-11826,2241.836143314,939.1296673492,7.07635759251,-1.244570039565,28.61315846792,7854,-175.2178413826,-2307.05358839
"1440",1,2839,2880,39,3.823014936023,2.470609442335,-0.234262308266,0,0.542382626645,16,-87,-767.055555556
"1441",1,5471,-157,131,12.189323787565,1.736308042885,4.283798902245,1.761187422185,3.47692855641,38,203.815789474,5936.52631579
"1442",0,128172,812,5319,393.460751807,168.382449915,-4.1235511902,-2.655660324607,-5.8858048113,1524,38.9174268231,-1639.10849885
"1443",0,-18072,-278,-23,-9.86408237955,-1.131372261507,-0.758665075726,-0.261018240757,-1.481555838615,-35,25.1476190476,-775.52380952
"1444",1,2272600,3021,11887,6782.10736487325,2944.22627190325,12.855219929165,2.691357618125,66.105704941665,21677,6.8593643121,1101.2020156
"1445",0,-4186,-193,-292,-8.769640609848,-3.168037472097,-1.476365059185,0,-1.961670003825,-36,-23.4871794872,-3867.128205127
"1446",0,-4481965,755,-29406,-4471.6541456739,-2200.69175925399,-19.5225798288,-11.52659276752,-22.98675685316,-16533,77.3407692479,-320.74816715
"1447",1,145504,48787,9384,146.005153120065,84.144945520865,1.207852168965,0,2.41384504937,599,5.802306425,-3015.37397035
"1448",1,-617115,11678,-6655,-566.4384742724,-316.1352732874,13.83647276378,0.50745924063,1.6342428874,-2368,148.873105314,8560.17807984
"1449",0,-98847,-53043,-3041,-43.0367398502,-23.68504877572,0,0,0,-181,-27.0931372549,-2939.776737969
"1450",1,236103,851,2792,69.50274965211,23.693770817051,11.21009330919,2.450221709875,9.77644562329,301,157.200647249,5035.1440129433
"1451",0,-3261113,-550673,-19289,-904.0864736375,-189.5739265233,-36.72645889821,0.991403103181,-31.9813289684,-3569,-54.1590025645,-1411.18553827
"1452",0,-488042,311,-3647,-1188.4133740001,-593.72191943643,6.905897450594,4.374748040507,3.64714395343,-3866,25.34772935603,238.450662669
"1453",1,-115988,528,-3604,-26.7951604418,-17.56600127059,5.19294661753,1.001186596545,-1.12484335456,-126,-117.153171092,-4581.06076696
"1454",0,-15359,-628,-7,-85.37702166139,-24.74478676285,-3.61953489616,-0.273719584706,-3.82886530611,-353,4.7334997659,-575.248400691
"1455",0,-24684,-20629,-418,0.4999376371,0.643824619805,-0.983150853415,-0.983150853415,33.86889533427,-1,-223.90476190433,-9671.21428571
"1456",0,-512381,968,-10012,-755.532089736465,-364.612633956465,-3.6310653631,-0.485599093603,-4.9547178433,-3166,-22.8915963761,-1386.83036551
"1457",0,-1086442,105,-10579,-72.531255622561,-19.530903846563,0.266959197702,0,0.015622412366,-286,36.7901023891,2689.885665529
"1458",1,476648,11245,16072,1790.2549258929,683.9738852658,2.19665488329,1.217636864115,14.22937690127,6849,-78.6297825223,-1878.2763622
"1459",1,108234,977,9737,180.148066704,66.999975674643,11.194327336065,2.466765808905,10.833262744865,749,158.7801278601,3765.93977415
"1460",1,76756,-20579,509,1727.96904075455,762.942923324965,29.74632244695,7.48471270974,90.77882694557,4060,-216.2611590881,-8304.3345819
"1461",0,108043,-588,18,-3.345320280054,-0.403619602567,2.04303026684,2.535800165338,8.76783656202,-12,-121.46666666667,-1359.13333334
"1462",1,1214,-296,42,-6.38040132487,-0.929778920775,-5.242909729695,-0.739627734146,-4.002890347865,-21,386.6363636359,5403.48484848
"1463",1,1277766,10497,35621,12700.8858080479,4930.86728914582,19.61545296926,6.656419666767,15.06437886068,23847,-233.7764947455,-5833.91170643
"1464",1,-3066262,31107,4076,-966.403690409,-942.3209623498,-6.2998100929,-2.279514719085,-92.07358992597,-4043,112.2888846756,2637.78622341
"1465",0,8714046,1165,4788,3961.988417047,573.2962397438,4.8037820594,0.25098413157,0.79944146672,10713,-37.1036651662,-358.4512334
"1466",0,-278,205,-30,2.352269570878,0.195311944743,0.44049674586,-0.019417100152,0.982004516839,7,-11.3888888889,-32.722222222
"1467",0,-1912188,-33316,-14890,-38158.9617379175,-131.853942341465,-2.072738043845,-0.523293419335,-4.042611884225,-21962,14.2546372492,-398.42097771
"1468",0,-1617891,-3473,-26483,-1489.020927514,-755.309089639,-1.037808017419,0.234262308266,-2.546311400689,-6123,10.8765604464,3568.78985988
"1469",1,76328,6211,1896,57.1592888877,25.7210595354,-37.7763610541,1.688132609915,-29.969670794,231,49.8894557823,540.45169005
"1470",0,-67833,-43559,-1215,-5.1329429218,-1.76419607046,1.747126953613,0,-3.47802873657,-29,67.3380614653,2426.99527187
"1471",1,-196046,-7025,1272,452.22517587,185.748181638,2.26375767896,4.496713735901,6.029092471,1716,-1.459313557,-1002.93431625
"1472",0,-281597,-1483,-1638,-20.0361063578,-8.16135935173,0.22902057226,4.130005063138,5.68169975118,-116,-346.1042175362,-31144.377802436
"1473",0,-475261,-9753,-16081,-1772.5211493165,-672.0455411028,0.31440493195,1.2701583721,-11.45471816336,-6772,35.7729669443,-462.92180504
"1474",0,-102899,-52837,-3111,-29.2719990431,-19.09326408063,7.647416117035,4.867443289465,10.591375140065,-151,3.1144099149,-2340.933684796
"1475",0,2933,2904,138,-0.011790535925,0,0.027384401402,0,-0.204535283782,0,-92,-1288
"1476",1,-5057105,242850,-16298,-173616.911368491,-52342.3821918193,-11.308336014465,-1.552396844495,-13.384762409765,-213658,39.45824896981,2913.74528373
"1477",1,1437180,-2434,-572,13493.0217819063,1854.416789181,20.52785569279,10.48258911617,13.30097403605,35294,-41.5440670318,-1430.8306604
"1478",0,-5301473,-33330,-18998,-173603.689297262,-52333.1463615353,-6.81810891071,-0.0655350191399999,-2.652890258,-213596,9.64366727561,814.39778832
"1479",1,57505,26668,5229,271.659356969465,35.855300800565,12.978884419565,0,12.542377887165,890,294.170731707,8733.9767184
"1480",1,182965,-1837,14922,250.2557476949,49.0258760295,-1.0663960592,-1.034013845099,7.04351800528,868,83.9544827823,2028.32872612
"1481",1,1207365,-354,12107,85.69360970915,18.134825096737,-0.236628594209,-0.236628594209,-0.49565883678,385,-24.0744897959,746.60969388
"1482",0,-15162,-505,-738,-55.644219105282,-21.972618169482,-6.845729896385,-0.24143311316,-6.403474119415,-201,-75.495098039,-239.61764706
"1483",1,79850,-89170,3568,171.790884326,221.3214550062,28.157496604265,0.739178984848,20.622161632565,1612,-242.8245028911,-17649.90737707
"1484",0,-170773,11351,-14250,-217.4836032984,-41.150412756,4.7768479708,1.513259346719,0.274105756599999,-760,11.725535892,5470.10087236
"1485",1,3480,1802,13,0.380242594572,0,0,0,0,2,51.5,1313.75
"1486",1,1079,532,111,1.391081064018,1.352215478576,-0.00500160202799999,-0.251336785336,-0.261441542174,5,-2.5714285714,-101.285714286
"1487",1,-2180,231,4,-28.39706482441,-4.054293239942,1.031659034275,0.503079822828,0.525936315392,-72,13.483266399,383.23828648
"1488",1,-4292,-754,-162,-37.648421049483,-7.150222104656,-7.014220344835,-0.993206094395,-7.489867721075,-148,-1.2222222222,-993.23529412
"1489",1,116619,868,9906,189.200025626053,67.209719680765,11.194327336065,2.466765808905,10.337804022691,789,-650.457967378,-5911.56022585
"1490",1,626,54,13,-3.712714842266,-0.940702636245,-0.968541699015,-0.239018782029,-0.970956030145,-16,70.555555556,1126.38888889
"1491",1,297943,-94,6165,489.14808064723,205.950859109498,2.54630289919,0.019832731906,1.24279783271,2006,-52.8299019608,1483.97990196
"1492",1,-2757450,57212,20268,-4231.28300537,-1349.551893928,8.315508856815,1.459018535305,3.441545280716,-16541,34.79290143665,3027.91976164
"1493",0,-25151,-1364,-14,-1.084292153324,0,-0.253875540744,-0.253875540744,-4.962312978965,-2,27.5,-5902
"1494",0,-2741354,-5734,-22542,-343.12225959928,-105.65534266287,3.879516089234,1.232451216025,1.38135207263,-1330,23.4886685197,-859.12338166
"1495",0,-4209,2555,-3566,-3307.51045908,-735.677004871,-3.34258553923,-1.21816633626,-18.8145005334,-11173,0.914910450400001,-760.44378446
"1496",0,-5441,-5762,-400,-6.83944611148,-2.535219507845,-1.432766642536,-0.24143311316,0.294036393154,-27,85.6785714286,2887.07142857
"1497",1,-43206,-268690,285,223.3060540014,99.38437354635,7.097827080785,1.940007726585,9.973417995465,834,18.2925472748,4508.80756396
"1498",1,347865,-244,3767,-519.116201872,6.29477118600002,-11.662247620294,-7.465139581665,-11.94259132035,-1660,-0.0696328828600006,-552.44390967
"1499",1,3929,-839,161,3.39377782537,3.778907305992,-4.669426306425,-0.769632768375,-0.86122026224,17,-198.185,-13628.74
"1500",0,-3993,296,-275,-5.62784342169,1.595963850306,0.84581126569,0.246237632112,0.7717120094,-28,-294.1564465413,-12924.5778302
"1501",1,-4088729,61,-24822,-6893.329304536,-3672.767939052,1.00649645417,1.275194684526,-5.8146129725,-24634,35.7936356858,969.96030425
"1502",0,-177461,469,-6854,-9.047880749165,-5.222191234115,0,0,0,-42,-66.619047619,-1681.23809524
"1503",0,-398447,-3315,-6928,-83.93556454559,-9.38327505015,-12.09968866359,0.00734422511099997,-6.72314364629,-306,-226.8818116208,-6807.235113681
"1504",1,3171630,547350,19557,843.7664752558,189.5632885011,38.76914174513,0.495458722174,39.7770165037,3336,-33.4221302718,-7025.63942982
"1505",0,-1295763,-146520,74,-9636.056505394,-4957.7106454154,2.6734433606,0.234262308266,-179.4072456625,-27636,162.0220845572,4285.69069342
"1506",0,1430135,-413,5990,-3.8144563155,-8.7572226014,-3.48267191237,0.720183700585,-3.73270746551,17,108.244627988,10366.55586894
"1507",1,354900,-1753,5421,1527.821713802,591.1869757905,-6.45129899745,-0.0420644267099999,4.6575110188,5804,-168.9494977813,-4032.81829968
"1508",1,1346116,-220,15426,19124.769177612,14551.6804865103,-0.02437571917,-0.25648398375,14.93374778114,52564,-20.08402289142,-157.554010695
"1509",0,142918,227,4933,3767.643523817,1485.2432941475,-4.846744704226,-2.316328011665,5.55796631095,9878,-40.0248782616,-2279.4112433
"1510",1,873334,-1680,9105,193.6440145128,67.85285789669,10.94753913143,0.014708191127,7.739733504516,790,189.0577469794,9329.89872073
"1511",1,1333,182,22,12.754838612565,6.113696185755,3.126097146645,1.437380180655,2.899616332049,35,43.3142857143,1991.17142857
"1512",1,37991,-655,1551,40.197047525945,8.645633738545,3.127173541785,0.463839370368,0.969817350095,162,132.030674847,2919.51533742
"1513",0,544,-566,15,-1.737260344683,-0.211862632446,-5.034854502465,-1.931955380975,-3.827193712891,-9,643.636363636,7591.77272727
"1514",1,-1189781,-2656,369,0.198536013199998,-2.3940602401,5.38845400684,0.00717080489400002,3.99244110107,25,97.0117647057,-59100.29901964
"1515",1,1088808,-1810,3933,27.3551792137,9.09659630992,1.31915498551,0.456353456117,1.14423110512,127,2.48440687800002,5520.173516
"1516",1,242508,7368,3702,242.533132151465,106.575885768465,7.097827080785,1.940007726585,9.722081210129,894,63.0989988877,8653.06562848
"1517",0,-400397,50359,-9635,-263.751608587,-117.5402842588,-4.385586803965,-0.948904564655,-4.706319965365,-1077,-18.4396812779,1662.87807177
"1518",1,1351554,-561,15615,19128.511747625,14552.3718414318,1.0062054743,0.24382330098,15.458918535065,52576,3.09244769678,529.063636364
"1519",0,-320279,-37600,-22157,-136.2971625603,-10.8715130327,44.77077761411,-1.244570039565,38.27056085992,-549,-224.3108572976,-5682.15836619
"1520",0,-803123,133,-15084,-6881.18502255325,-5013.34432194325,-22.582627904465,-2.285034615005,-18.320477840265,-23957,-21.3249876868,-1401.82539813
"1521",0,-203681,82103,-19966,-112.9304543323,-25.3195398638,4.38362467221,-1.244570039565,2.26903127618,-490,-66.425024704,-1006.54661424
"1522",1,131223,350,6937,631.1459861579,157.7842989933,-2.98123311409,-3.356259015785,-4.32424426403,2281,12.3708245243,1050.238054964
"1523",0,-49302,-5493,-2384,-92.3189601315,-9.2233804228,-12.0183260417,0.49580009044,-6.37564098486,-346,-161.463825273,-6336.45916649
"1524",1,-333482,-1575,-1978,93.2285215109,52.20016661642,4.22879901597,0.234953028491,8.19996603716,374,-153.044680851,-4543.99574468
"1525",0,10047,5457,599,74.188638711582,34.399379344282,0,0,3.218141895645,225,-3.6255506608,1086.12334802
"1526",1,202355,820,5326,1042.89643133944,558.113152833465,20.284109692994,1.270704512225,21.364101278506,3047,59.9643782383,1554.07610104
"1527",0,-246780,-50,-905,-949.1631323607,-428.9706241682,-6.096426057655,-2.797162879175,-12.1883015837,-3788,15.8584350304,4743.51214121
"1528",1,30098,2508,1834,477.769239835465,152.420190504465,50.556697529065,6.865985989555,42.517622439665,1458,136.520538721,4520.94545455
"1529",1,389934,-1530,2882,2.343627526,0.4532970804,-4.446568747965,-0.251336785336,-5.616867395135,18,-75.1937984493,1869.15581395
"1530",0,-236103,-851,-2792,-69.50274965211,-23.693770817051,-11.21009330919,-2.450221709875,-9.77644562329,-301,-157.200647249,-5035.1440129433
"1531",0,-225996,639,1059,-591.4209256063,-448.7049429327,-2.23330858741,0.463839370368,-6.42780578961,-2440,128.2043610192,2424.823201751
"1532",1,17846,225,1503,22.72895695054,8.597075855875,1.695106802033,0,-0.00947735423999996,91,-276.090034965,-29988.79283218
"1533",0,-33016,-2814,-3009,-220.98555132826,-84.724979492866,-23.588167456265,-9.159741321185,-20.4594507518,-862,-313.323329558,-7238.53556059
"1534",1,2368,-90,81,4.2930931543,-3.49666732228,2.65236328784,-0.927064699766,0.33213904131,26,36.0889400922,3930.18341014
"1535",0,-21477,1383,-701,-1495.3592675372,-261.5412981538,-75.46154698727,-4.791457012923,-103.07270358675,-3150,35.4465746234,-1657.28672122
"1536",1,133338,-155,-6423,-19.849187483,287.495405463,0.65906564478,-0.24143311316,0.44408233557,268,-55.7626925147,-1334.182282931
"1537",0,47169,1181,-743,-3885.1642875495,-1568.00255204148,0.017421158116,0.256439940145,-12.38038679772,-10353,-13.047386317,-583.028409152
"1538",0,-21499,821,-296,-6.26072312315,-0.330892108719,0,0,0,-26,-119.6,-17636.9666667
"1539",0,-17711773,-43570,-89956,-16284.3032466798,-5712.4204671931,2.185897547167,0,1.42843991656,-60658,91.9989639701,9105.11720485
"1540",1,485658,2616,5947,251.8118453457,50.2031252587,-4.84258914181,0.262154678751,-3.6715761015,891,-81.8362958611,1103.76166328
"1541",0,-1253680,569,-5917,-893.5991135176,-208.00284259369,-11.18461224587,-7.216316164182,-12.204035894053,-3298,40.5983927432,157.14243279
"1542",0,-63849,2865,-5250,-140.75176991623,-34.993748136828,-3.686759429835,-0.495909017934,-2.941411622805,-575,-94.71926815323,-4420.088622067
"1543",1,231033,-220,7768,170.10292797786,99.29919476999,0.78437802357,1.005821155693,0.58825787419,665,-47.4030837004,550.72708202
"1544",1,1444653,-153,6685,41.2727403726,11.20569827535,-0.51161572165,-0.0622977475299999,0.13532285536,187,193.8279613211,12533.73233953
"1545",1,7233,335,417,8.686162229715,5.775727591385,0.266959197702,0,0.020624014394,40,79.125,1841.3
