data.Choice,X.data.A_follower_count...mean.data.A_follower_count...sd.data.A_follower_count....,X.data.A_following_count...mean.data.A_following_count...sd.data.A_following_count....,X.data.A_listed_count...mean.data.A_listed_count...sd.data.A_listed_count....,X.data.A_mentions_received...mean.data.A_mentions_received...sd.data.A_mentions_received....,X.data.A_retweets_received...mean.data.A_retweets_received...sd.data.A_retweets_received....,X.data.A_mentions_sent...mean.data.A_mentions_sent...sd.data.A_mentions_sent....,X.data.A_retweets_sent...mean.data.A_retweets_sent...sd.data.A_retweets_sent....,X.data.A_posts...mean.data.A_posts...sd.data.A_posts.....data.B_posts...,X.data.A_network_feature_1...mean.data.A_network_feature_1...sd.data.A_network_feature_1....,X.data.A_network_feature_2...mean.data.A_network_feature_2...sd.data.A_network_feature_2....,X.data.A_network_feature_3...mean.data.A_network_feature_3...sd.data.A_network_feature_3....
0,-0.079816208,-0.024919245,-0.97247873,-0.002660357,0.003643327,0.005761319,-0.114295512,-0.147837524,-0.032214752,-2.065122363,-1.312491751
1,-0.205846296,-0.019628037,-0.256274391,-0.005811121,-0.01691557,-2.377646596,0.116375986,-0.736251298,-0.045724035,-0.043024876,-0.444511109
0,-0.653012676,-0.015060256,-1.211712133,-0.02815663,-0.049514695,-0.453850213,-0.373531216,-0.309485254,-0.136126498,-0.558224946,-0.552301691
1,-0.002540881,0.015575617,0.019127847,0.010399631,0.012498813,-0.077039144,-0.132000806,0.048118059,0.014207807,-0.750957645,0.126382373
0,-0.003219798,0.002392041,0.01660253,0.010336278,0.012363924,-0.004364683,-0.010021912,-1.8478628,0.014029483,-0.061669709,-0.02102561
1,0.196592187,2.603529456,0.404120846,0.014911926,0.014630577,0.736396601,-0.010021912,0.368211315,0.033838416,1.345007153,1.457711732
0,0.024330384,-0.008541696,0.059697497,0.014551837,0.018066176,1.311246422,0.255285298,0.895974607,0.029059859,-1.89571906,-0.477356948
1,-0.002172474,0.006436227,0.021267923,0.010540231,0.012559856,0.074113744,0.113860668,0.088422014,0.014726,-0.858488094,-0.104254717
0,-0.002426186,-0.028937885,0.020868323,0.008405351,0.012294625,-1.910858619,-0.264571551,-0.854053286,0.008161834,0.665593026,0.030829058
0,-0.406215863,0.005898521,-0.828181507,0.005505971,0.006598889,0.318791847,0.388401167,0.178218329,-0.005558625,-0.549710173,-0.476981102
0,0.083574402,-0.100631779,0.353793958,0.026748592,0.030757636,0.337733003,0.384739732,-1.187518572,0.08216684,0.534870722,-0.026853912
1,0.057097593,1.13181388,0.120816422,0.023697213,0.013719865,2.680588146,0.116375986,0.934821442,0.041953967,2.113792036,1.623037777
1,-0.001709887,0.000334592,0.024982336,0.010447646,0.012572423,0.046398632,0.121560872,0.019613219,0.014426271,0.170399952,0.213799686
1,0.300545703,0.032506162,0.254722382,-0.143357442,-0.153409875,0.659575582,1.306812678,-0.387100935,-0.367962254,0.140666065,0.368249182
1,-0.002562999,0.014383285,0.022751503,0.010427647,0.012498813,0.020996478,-0.010021912,-0.006147932,0.014322633,0.121395984,0.237369599
1,-0.004123431,-0.039891694,0.017082268,0.010310721,0.012377447,-0.260654448,-0.26655224,-0.197342044,0.013877314,-0.106191477,-0.058732441
1,0.703390302,-0.021913091,-0.339037667,0.013164915,0.026548858,-1.314461588,-0.130781018,-0.664179745,0.038535037,-1.543444856,-0.802028536
1,-0.660561711,0.030740541,-0.27195169,-0.021324551,0.003067105,-0.750407444,-1.16889506,-0.23811964,-0.075575032,0.069967092,-0.164328053
1,3.046170601,0.000265644,2.271798604,0.516298575,0.878296156,-7.238063802,-0.51818449,-4.73452366,2.027164045,-0.388868887,-0.428297713
1,-0.222539657,-0.004376549,0.069600604,0.024802538,0.020773595,-0.462831709,-0.017150661,0.167353214,0.069936394,0.187276087,-0.117364737
0,-0.003305944,-0.014447207,0.016866364,0.00996221,0.012397124,-0.574180829,-0.920372492,-0.303562668,0.013052973,-0.413075004,-0.317027663
0,-3.328655912,0.014503154,-1.771050806,-1.151324279,-1.923109291,0.072787958,0.115112007,-0.19341109,-3.277607317,-0.041580477,-0.068633564
0,0.009198035,0.438800066,0.165980369,0.014696668,0.013613817,1.080975123,-0.134477472,0.510337695,0.026751017,2.219928356,0.926868606
1,-0.006338388,-0.014013971,0.005805153,0.009768809,0.011945266,-0.103125991,-0.380899482,-0.218075163,0.011964434,0.530515382,-0.553950541
1,-0.002669591,-0.008972324,0.020649498,0.010244946,0.012461561,-0.131029709,-0.139582683,-0.082283104,0.0138148,-0.508070284,-0.11435904
0,-0.150141174,-0.150569933,-0.602070043,-0.192656295,-0.522769215,-0.973336862,0.114643854,-0.407139356,-0.012338979,-0.415402681,-0.325589518
1,0.069035665,1.001298396,0.560436726,0.015121905,0.020179648,-0.004008918,-0.010021912,0.067587564,0.034757179,0.489899573,0.34971236
0,-0.236094156,-0.056273439,-0.763814676,-0.001940081,-0.002718424,-0.455113546,-0.499169601,-0.23477487,-0.033199967,0.410204974,0.22878974
0,-0.844508241,0.020431176,-1.821291907,-0.052944437,-0.027165,-0.325299906,-3.338649024,0.359034781,-0.207459481,0.28458035,0.089535201
1,0.807235846,-4.841404419,0.668051488,1.31802387,0.023765021,0.213364536,0.263938802,0.213996034,0.770784821,-0.252978665,-0.544723997
1,0.031625502,0.890723244,0.099071213,0.010746432,0.012796839,0.047180768,-0.010021912,0.239357655,0.015802524,-7.160917287,-1.673716086
0,-0.063608936,-0.071618584,-0.008653834,0.00671365,0.010739236,-0.255922306,-0.010021912,-0.144482902,0.000996795,-0.97934617,-1.871604818
0,-2.290638403,-0.004376908,-1.586288776,-0.060054133,-0.076040475,-0.004364683,-0.010021912,0.101981859,-0.258270504,-0.147196604,-0.45889019
1,0.216833137,6.630571248,0.04255241,0.017293698,0.02492708,-0.004364683,-0.010021912,-0.173704852,0.039365802,-0.999721899,-0.051284672
0,0.000817855,-1.126572887,0.311893404,0.017285517,0.02655633,-2.164422184,-0.008079575,-0.52760594,0.064895096,-1.986538766,-1.969466811
1,0.682510857,-2.559486947,1.880683141,0.089272143,0.103261976,0.400421375,3.370868771,-0.582127552,0.332492402,-0.452091514,-0.519803283
1,0.016988327,-0.015249747,0.057546665,0.011364137,0.013933139,0.316385683,0.389925553,0.490135358,0.017908028,-1.081120715,-0.048555997
1,-1.468273065,0.009466086,-0.01775654,-0.039409439,-0.092358593,-0.835914265,-0.782154265,-5.021587445,-0.164753568,1.931782225,2.157166411
0,-0.224789577,-0.211844194,-0.977428747,-0.061144952,-0.060858673,-0.460139189,-0.637697528,-0.816336637,-0.242145915,-0.587945082,-0.458581918
0,-0.038861869,-0.017092065,-0.204759497,0.004518471,0.004087277,0.279940762,0.679447807,0.244695788,-0.009348855,-0.342064459,-0.519438806
0,-0.066339346,-0.014314795,-0.061406183,-0.000236134,-0.001267755,-3.294988263,-1.760016446,-1.329556906,-0.017528102,-0.275485701,-0.759594215
1,1.109201851,0.011184826,1.326341309,0.027173047,0.0317892,0.076015999,0.128342085,0.021349009,0.080478529,0.380711821,0.695372176
1,-0.001792215,0.052167993,0.039080263,0.01049418,0.012465773,0.171246768,0.116375986,-0.019123497,0.014586003,0.764635868,0.227547624
0,-0.558999928,-0.055975598,0.008505808,0.00836866,0.010000871,0.080928179,-0.130781018,-0.049199249,0.00826567,0.801894331,-10.48299954
1,0.017049884,-0.006219593,0.057730732,0.011505588,0.013976122,0.363978691,0.638836674,0.566369551,0.018393486,-0.131635429,0.287223723
1,0.010095301,0.499837472,0.026954265,0.010647653,0.0131932,0.068881166,0.491777742,2.280244768,0.01448138,0.162976514,2.550276083
0,-0.191875375,0.232996894,0.007507975,-0.076802027,-0.08394237,-0.28181209,0.649471696,-1.094647146,-0.268306069,1.635653648,0.3155353
0,-0.661997051,-0.007579212,-0.694060254,-0.001306257,0.044259856,-0.214257145,-1.303149508,0.151873246,0.007197567,-0.180706252,-0.235304387
0,-0.190479366,-2.544646304,-0.391104651,0.005185479,0.010018136,-0.675561536,0.115112007,-0.342912639,-0.00688816,-2.174202179,-1.688399032
0,-0.021714259,0.015459244,-0.021521378,0.009147308,0.010740375,-0.366442538,-0.652596838,-0.546341994,0.009835886,1.328486257,-0.046607525
1,-0.002829814,-0.003408523,0.018374474,0.010418341,0.012517578,-0.004364683,-0.010021912,0.076312342,0.014288087,0.452893416,0.890883217
1,0.084773149,0.002597067,0.293810838,0.012477014,0.01869703,0.240097239,0.663165383,0.216190323,0.021652917,-1.830664464,-1.098362845
0,3.185864146,-0.003372454,2.22645084,0.209339929,0.488390309,-1.067676665,-1.155069393,-1.214497356,0.86582183,-0.065746516,-0.057924789
1,1.117446646,0.048681099,0.707672169,0.242872689,0.281250047,0.631750326,0.782759194,3.399933064,0.762809109,-0.088449268,0.159773963
0,-0.004520493,-0.000592993,0.010212948,0.008493274,0.010994432,-1.526046045,-0.553733131,-0.815974268,0.009998729,-1.751696776,-0.596846554
1,0.035184006,0.109175579,0.12845741,0.013728122,0.01765774,1.280758016,0.873769089,0.573487459,0.027237303,0.553101029,0.32230647
0,-2.427209007,-0.623072573,-0.867183122,-6.897246799,-5.575468309,-0.298901405,1.803050155,-0.112752275,-7.92065953,0.524215101,0.166163282
0,0.340629361,0.675482432,-0.458897299,5.893188609,4.702188664,1.183511026,0.802707108,0.724187713,7.124002053,-0.215338999,-0.314421945
1,0.290622617,-0.094289535,0.376927583,0.124556082,0.017088632,0.001374463,-0.133232917,0.039285351,0.468806869,0.01705808,0.063887905
1,1.623495833,11.19955067,1.171473372,0.042357567,0.0312796,4.275301628,0.249366455,2.287928494,0.141091244,-0.149669084,0.146644892
0,-0.003039569,-0.022957091,0.014248809,0.009630826,0.012182231,-0.609299241,-0.535417994,-0.167872609,0.011459398,-0.3449871,-0.243107136
1,0.126557721,0.006819829,0.52406711,0.014118487,0.014778961,0.155652425,-0.010021912,-1.819992137,0.029713439,0.861176606,0.431732053
1,-0.017753472,-0.641087524,0.052026541,0.000650696,0.005469343,1.165024554,-0.010021912,0.349749041,-0.00816822,0.449607831,-0.988538925
1,-0.13232463,0.037520702,0.060331311,-0.013335406,-0.023378071,0.931481048,2.349560965,0.560179902,-0.039161493,0.288488116,0.266523871
0,-0.215773847,0.117362883,-0.964798364,-0.041512914,-0.02525873,2.423487015,3.062129221,0.931317652,-0.181310127,-0.362437508,-0.218219933
1,-0.00217739,0.000433144,0.022540353,0.010440815,0.012498813,-0.004364683,-0.010021912,-0.006778288,0.014415084,2.494990699,1.038487536
1,-0.002195349,-0.009826219,0.126757767,0.026206074,0.021793545,0.070383788,0.411755114,0.12087263,0.068012169,-0.617091745,-0.279951063
0,-0.018547891,0.00303536,-0.105696138,-0.010714808,-0.00249202,-0.100301504,0.125146638,-0.204117025,-0.052974555,0.359287553,0.499876218
1,-0.000929934,0.001814038,0.069441854,0.010620658,0.012981247,0.635108551,-0.016638865,0.686071939,0.015432206,2.62955178,0.799528954
0,-0.068080342,-2.567444723,-0.510611765,-0.02439437,-0.024681654,-0.43152953,0.113860668,-1.775233181,-0.088901657,-0.426699083,-0.58400782
1,-0.14777376,-0.043718704,-0.111794466,0.010538443,0.013530824,0.257236334,0.507940901,0.500721173,0.015032621,-2.294505915,-1.090802619
1,0.055337613,-0.979721311,0.123187403,0.003257558,0.020761987,-1.912693024,0.881178147,-0.362685003,0.01511408,-1.952812577,-0.786248279
1,0.251412414,-0.01522009,-0.091027153,-0.088229766,-0.127048244,0.3366812,0.910201821,-0.30871453,-0.200102463,-0.28995003,-0.011620194
1,-0.453088386,3.060656084,-0.467797161,-0.189890418,-0.096349609,0.416114643,-1.068370768,0.486352648,-0.526104584,2.157834356,1.881662522
0,-0.09674787,-0.01637487,-0.31228008,-0.03115097,-0.047243505,-2.115780413,-0.665053196,-1.119038114,-0.099498663,7.452831979,1.734525306
0,-0.112255205,3.064456551,-0.328035523,0.017136548,0.018703212,-1.452424332,-0.38611671,-0.417101384,0.029555125,-1.187045387,0.657445225
1,0.154262863,0.757725328,1.294760927,0.015781182,0.016073529,0.110642116,0.378489159,0.046520439,0.036019748,1.489489975,0.199890813
0,-0.098509578,-0.294893491,-0.133330668,0.010209407,0.012134433,0.578006825,0.914536212,0.308055571,0.012851447,-2.293369651,-2.699838606
0,-0.750779146,1.356220378,-0.431532834,-0.017818115,0.008702316,-0.212223122,-1.303149508,3.667843744,-0.063103868,1.760782558,1.340719187
0,-0.007909776,-0.04323851,-0.038013826,0.008212157,0.010332592,-2.1763608,0.00160088,-1.310010623,0.005515449,-1.40470445,-0.805979941
0,-2.003020096,0.000582857,-1.989022305,-0.271328521,-0.391391732,-0.210077095,-0.133232917,-0.527560514,-0.93100842,-0.123874716,-0.226645978
0,1.303749583,-0.006082372,0.633564244,0.014224463,0.012320613,-0.000122527,-0.010021912,-0.032565141,0.030833805,-0.076794871,0.385509034
0,-0.003484175,-0.040977425,0.016906813,0.010474888,0.012574757,-0.02844207,-0.010021912,-0.070010883,0.014486973,-0.511194619,-0.152068386
0,-0.017816186,-0.053032696,-0.045395967,0.007838768,0.010208981,-2.25477321,-0.258933032,-1.404401185,0.004133602,-1.745352951,-1.285111602
1,0.690292317,7.42E-05,0.363445785,0.010903544,0.011969428,-0.11259852,-0.273042494,-0.413409327,0.01726331,2.346901389,2.028686591
0,-2.081825749,-0.01877322,-1.81404627,-0.168687719,-0.223673205,-2.636374797,-6.467925635,-1.349047874,-0.607149841,-0.211926307,-0.355315495
1,0.660629404,-0.008146523,0.891914671,0.663626589,1.338034258,0.023945471,0.114527392,0.63629682,1.822101753,-1.954011334,-0.885430432
0,-0.003041763,0.005732718,0.018259128,0.010426762,0.012517959,0.072787958,0.115112007,0.03320232,0.014322633,-0.003516092,0.049001354
1,0.037958679,0.051663744,0.938307209,0.019043052,0.015694933,0.0337287,-0.516181468,-0.215811428,0.048904598,2.472145558,1.261660436
0,-0.018815412,-0.015929006,-0.165541869,0.004927534,0.004466922,-0.055404874,-0.425638852,0.214882499,-0.006999716,-0.651714884,-0.301582255
0,0.001137997,-0.367297092,0.051800935,0.012569146,0.014385531,2.22129501,-0.264027312,1.365044739,0.023354149,-0.389482198,-0.515131401
0,-2.417245913,1.771401855,-1.060041578,-6.908293853,-5.589632929,0.002758288,-0.810261848,-0.339310553,-7.959489413,1.545355087,0.875099075
1,-0.009595217,-0.102911213,-0.007623085,0.010543879,0.012518946,0.046644711,-0.010021912,-0.133459455,0.014838028,-0.420220527,-0.0315136
0,-0.000911447,0.102972594,0.037853154,0.010635439,0.012678801,0.012731547,0.116375986,-0.072873946,0.015146147,0.806814385,0.266407522
1,0.38026139,-0.006437648,0.203161535,0.189300047,0.343572659,1.438234264,1.686991482,1.644686112,0.66797895,-0.766548895,-1.561842131
1,0.006860368,0.084566153,0.228618275,0.013139432,0.014591885,0.458024128,-0.010021912,0.289599686,0.024919914,1.872992803,0.699192486
0,0.044592995,-0.585367474,0.019045837,0.010094945,0.017037393,-0.452645168,-0.133232917,0.421422855,0.02183786,-0.411891373,-0.319575728
0,-0.008819084,0.008689724,-0.079022454,0.008854737,0.011552218,-0.299106166,-0.116213038,0.2142955,0.008304825,-1.197801315,0.630963433
0,1.051505155,-2.482418946,0.171486608,0.208116455,0.244073575,0.89398097,1.398989222,1.807849698,0.659817268,-0.943072496,-0.735084186
1,0.008716525,0.43738557,0.02431598,0.010526833,0.012928738,0.096319126,0.491777742,2.255268013,0.014033264,1.104026097,2.669523619
1,-0.042249329,0.025056205,0.023959732,0.008552723,0.008403791,1.381981201,-0.241929377,0.040118185,0.007621937,0.928028937,0.0760298
1,0.025481389,0.021497116,0.168371927,0.017772173,0.02311006,0.881962485,0.248115115,0.485505904,0.045921182,-0.789046197,-0.320313623
0,-0.082037,0.00560676,-0.10496234,0.009656671,0.011815523,-0.136451317,-0.010021912,-0.069949991,0.011220372,-2.084958565,-4.770094992
1,-0.00274511,-0.003638021,0.021201697,0.010440879,0.012635825,-0.029354139,-0.140891378,0.036574312,0.014417881,0.332534706,0.199551868
1,-0.321325262,-0.200531817,0.011704923,0.014822331,0.008906051,0.155864594,0.396786235,0.970826887,0.03256391,0.19332159,0.177713986
0,0.13302087,5.520588503,0.178659228,0.008103566,0.009446415,-0.004364683,-0.010021912,-0.172451124,0.007886805,-0.275139795,-0.001338683
1,0.304972171,3.009491875,0.403266623,0.018848775,0.019308968,2.191525527,0.628779829,0.808625945,0.037811225,2.247661495,2.106126248
0,-0.002929331,0.013554356,0.018845658,0.010425288,0.012520632,0.196890668,0.120245045,0.060439819,0.014377741,-0.425889492,0.016556727
0,0.493717202,-0.038630722,-0.111648614,0.039650714,0.031108196,1.22154025,3.766024215,0.673146293,0.122805925,-0.201765719,0.092403909
0,-0.006222488,-0.011610428,-0.033889467,0.010130749,0.012310394,-0.158358794,-0.265346938,-0.070220572,0.013205141,-1.857916149,-0.561481706
0,-0.025219763,-0.44201399,-0.036442997,0.00798946,0.010544707,0.096342209,0.113860668,0.032655835,0.005840191,-0.770987528,-0.763364981
1,1.109744502,-0.064107329,0.741230305,0.476041565,0.184383574,2.81358316,6.794780787,0.976374618,1.245614069,0.144168584,0.389252895
1,0.004625864,-0.0078968,0.007692754,0.014165833,0.017449697,0.500552503,0.122179833,0.460961212,0.029269106,-0.933464568,-0.128468488
1,-0.005593143,-0.00165958,0.007872827,0.010350254,0.01245241,-0.054575543,-0.005523981,0.023608559,0.014174246,1.002428243,0.30461477
1,0.006608666,0.002467204,0.03945089,0.010324555,0.012729168,-1.041652075,-0.147635829,-0.473662319,0.015114555,-2.81928615,-0.687768632
0,-0.044785964,-0.036354007,-0.270001088,-0.004712736,-0.005740066,-0.695999596,-2.323865747,-0.489134856,-0.034410737,1.379213473,0.398130835
0,0.595962104,-0.285377217,0.565655811,0.062135419,0.063232358,0.210782547,0.264927509,0.068796787,0.206856575,-3.415093122,-2.172532205
0,-0.018469797,-0.570798622,-0.034936075,0.00531234,0.00996828,-0.590731623,-0.008098998,-0.594437454,0.005808441,-0.685676006,-0.583826107
0,-0.691532326,-0.00125166,-1.75857055,-0.006660112,0.000592523,0.09925235,-0.010021912,0.08861023,-0.052883323,1.190994933,-0.279594811
0,-0.269051181,-0.001485392,0.108249497,0.011102825,0.006721213,0.211132172,-0.375323422,0.022665178,0.016845407,1.088547658,0.947396943
1,0.104785412,-0.017081961,0.346623979,0.011155815,0.013405851,-0.540040778,-0.010021912,0.06063213,0.017397713,-1.591837148,-0.083641453
1,0.074280327,0.049426184,0.91180164,0.02201341,0.020153118,0.700741769,0.637802475,0.401400336,0.058987194,1.96518282,1.135315432
0,-8.204257613,-13.27282102,-5.939016307,-1.134348471,-1.077988967,0.025904299,-0.129573426,-0.066046138,-3.433343611,0.066581772,0.115508611
0,-0.00703363,-0.007586528,-0.00822191,0.010044516,0.01224835,-1.55278373,-1.266862948,-0.348544357,0.013254656,-0.289078008,-0.342694263
1,0.077252165,0.005603895,0.276551889,0.016633687,0.019586474,1.204396835,1.816850694,0.512287844,0.037946613,0.774310634,0.340500702
0,-0.236090921,0.045141032,-0.083542102,-0.035513981,-0.035878928,0.178097955,0.095065356,-0.2093902,-0.12712181,-0.329900504,-0.522016184
1,-0.002655985,-0.004481795,0.02215636,0.010410156,0.012498813,-0.003795493,-0.010021912,-0.005991377,0.014250744,0.017729745,0.061106398
0,-2.247309566,0.00806987,-1.292617945,-0.055453975,-0.073220541,0.382908207,0.249602199,0.153857502,-0.239166477,0.669016709,0.277502322
1,0.028514578,-0.014333025,0.169377015,0.018175055,0.019054144,0.382320143,1.009521536,0.15504827,0.044858641,0.642261978,0.332428766
0,-2.003082202,0.000276789,-1.989541362,-0.271310935,-0.391368558,-0.210077095,-0.133232917,-0.527560514,-0.930939327,-0.119070406,-0.225082756
1,0.306162574,3.056141008,0.411856391,0.018703146,0.01925351,1.738495698,0.232044368,0.675234451,0.037549824,0.273472567,-0.433831175
0,-0.308856245,0.005965157,-0.545433349,-0.130153675,0.004250311,-0.081376079,-0.010021912,-0.085500394,-0.500073634,-0.470937994,-0.308042082
1,-0.002840731,0.002030421,0.019903431,0.011043616,0.013037308,0.774875044,2.538239138,0.547636331,0.016012598,-0.561166632,-0.055354344
0,-8.251073343,-0.929112537,-5.519758048,-0.641981467,-0.600613952,0.073293252,0.250512001,0.023580917,-2.2627697,0.22360897,0.257482969
1,1.199136974,-0.007587005,0.985894006,0.019434726,0.016908013,0.255631462,0.251986539,0.046528878,0.049657761,0.424961442,0.943275266
0,-0.035497164,-0.883007557,-0.062756004,0.010008823,0.012149333,-0.027589226,-0.010021912,-0.220972264,0.012532968,-0.693782426,-0.361231786
0,-2.291667096,0.001234345,-1.589057079,-0.060267095,-0.076412381,0.020491791,0.113860668,0.020290534,-0.258961427,0.315554594,-0.183721442
0,0.00069548,0.000745232,0.100917586,0.010533999,0.012656677,-0.052234642,0.113860668,-0.002924837,0.014832435,1.325995637,-0.695696793
1,0.077883468,-0.327561121,0.222783152,-0.007421493,-0.022522752,-0.362673015,-3.652993986,-0.788492594,-0.031957055,2.418843468,1.171009477
0,0.130371537,6.743368253,-0.263488736,-0.024274911,-0.034815239,-2.115780413,-0.665053196,-1.146096008,-0.074418151,-0.34327775,0.187901323
1,-1.263148292,-0.136145022,-1.362504542,-0.000429949,0.003393026,0.533051627,0.519088301,0.152458921,-0.023747988,-0.362964667,-0.412672329
