data.Choice,ifelse.data.A_follower_count...data.B_follower_count...0..1..,ifelse.data.A_following_count...data.B_following_count...0..1..,ifelse.data.A_listed_count...data.B_listed_count...0..1..0.,ifelse.data.A_mentions_received...data.B_mentions_received...,ifelse.data.A_retweets_received...data.B_retweets_received...,ifelse.data.A_mentions_sent...data.B_mentions_sent...0..1..0.,ifelse.data.A_retweets_sent...data.B_retweets_sent...0..1..0.,ifelse.data.A_posts...data.B_posts...0..1..0.,ifelse.data.A_network_feature_1...data.B_network_feature_1...,ifelse.data.A_network_feature_2...data.B_network_feature_2...,ifelse.data.A_network_feature_3...data.B_network_feature_3...
1,0,0,1,1,0,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,0,0,0,0,0,1,1
1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,0,0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,0,0,1,0,1
0,0,1,0,0,0,1,0,1,0,1,1
1,1,1,1,1,1,0,0,1,1,0,1
1,1,0,1,1,1,1,1,1,1,0,0
0,0,1,0,0,0,1,1,0,0,1,1
1,0,1,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,0,1,1,0,1,1,0,0
0,1,1,1,1,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,1,1
1,0,1,1,1,1,1,0,1,1,0,0
1,0,0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,1,0,1,0,0,1
0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0
1,1,0,1,1,1,0,0,1,1,0,1
0,1,0,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,0
0,1,1,0,1,1,1,1,1,1,1,1
0,0,0,0,1,1,0,1,1,1,0,0
1,0,1,0,0,0,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0
1,1,0,1,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,0,1
1,0,1,0,1,0,1,1,1,0,1,0
1,0,1,0,0,0,1,0,1,0,1,1
1,1,1,1,1,1,1,1,1,1,0,1
0,0,1,0,0,0,1,0,0,0,1,1
0,1,1,1,1,1,0,0,0,1,1,1
1,1,1,1,1,1,1,0,1,1,0,0
1,0,0,1,0,0,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,0,1,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,0,0,0,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,1,1,0,1,1,1,0,0
1,1,0,1,1,1,1,1,1,1,0,0
1,0,0,0,0,0,0,1,0,0,1,1
1,1,1,1,1,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,0,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,0
0,0,1,0,0,0,1,0,0,0,1,1
0,1,0,1,1,1,0,0,0,1,0,1
0,1,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,1,0,0,0,1,1
1,1,0,1,1,1,0,0,0,1,1,0
0,1,1,0,1,1,1,0,1,1,1,1
0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,1,1
0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,1,0,1,0,0
1,0,0,0,1,1,1,1,1,1,0,1
0,0,0,0,1,1,0,0,1,1,0,0
1,1,0,1,1,1,1,1,1,1,0,1
0,1,1,1,1,1,0,0,0,1,0,1
1,1,1,1,1,1,1,0,1,1,1,1
0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,1,1,1,1,0,0
0,1,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,1,1
1,1,1,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,0,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,0,1,1,1,1
1,1,1,0,1,1,0,0,0,1,0,1
0,0,0,0,0,0,1,0,1,0,1,0
0,0,1,0,0,0,1,1,1,0,0,0
0,0,1,0,0,0,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,1,1
1,1,0,1,1,1,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,1,1,1,0,1,1
0,0,1,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1,1,1,1
0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,1,1,0,0,1,1
1,0,0,0,0,0,1,1,0,0,1,0
1,1,1,1,1,0,0,0,0,1,0,0
1,1,1,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0,1,1,0,0
0,1,1,1,1,0,1,0,0,0,1,1
1,1,0,1,1,1,0,1,0,1,0,1
1,1,1,1,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,1,1
1,1,0,1,1,1,1,1,1,1,0,0
0,1,1,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,1,1,0,0,1,1
1,1,1,0,0,0,0,0,0,0,1,0
1,1,0,1,0,1,0,0,0,1,0,1
1,1,1,1,1,1,1,0,0,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,0,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,0,1
0,0,1,0,0,0,1,1,0,0,1,1
1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,1,1,1,1,1,1
0,1,1,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,1
1,0,1,0,0,0,0,0,0,0,1,1
0,1,1,1,1,0,0,1,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,0,1,1,0,0,1,1
1,1,0,0,1,1,0,1,0,1,0,0
0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,1,1,1,1,1,1
0,1,0,0,1,1,0,0,1,1,0,0
1,1,1,1,1,0,1,0,1,0,1,0
1,1,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,1,1,1,0,1
1,0,0,0,0,1,1,1,1,0,1,1
0,0,1,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,1
0,0,1,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,0,0,0,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1
1,1,0,1,1,1,0,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,0,0,1,1,0,0
1,0,0,1,1,1,1,1,0,1,1,0
0,1,0,0,1,1,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,1,1,0,1,0,1,0,0
0,1,1,0,1,1,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,1,1
0,0,1,0,1,1,1,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,0
1,1,0,1,1,1,1,0,1,1,0,0
1,0,1,0,0,0,0,0,0,0,1,1
1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1
0,1,1,1,1,1,1,0,1,1,1,1
1,0,1,0,0,0,1,0,1,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,0,1,1,0,1,0,1,1,0
1,1,1,1,1,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,0,0,0,0,1,0,0,1,1
1,1,1,1,1,1,1,1,1,1,0,1
0,1,1,0,0,0,0,0,0,0,1,1
0,0,1,1,0,0,1,0,0,0,1,1
1,1,0,1,1,1,0,0,0,1,0,0
1,1,1,1,1,1,0,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,1,1,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0,1,1
1,0,0,0,1,1,1,1,0,1,1,1
0,1,1,1,1,1,0,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,1,1,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1,1,0
1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,0,1
1,1,0,1,1,0,1,1,0,1,1,1
1,1,0,1,1,1,0,0,0,1,0,0
1,1,1,1,1,1,0,1,1,1,0,0
1,1,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,1,0,1,0
1,1,1,1,1,1,0,0,1,1,1,1
0,0,0,0,1,0,1,1,1,0,1,1
0,0,0,0,1,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,0,0,1,1,1
1,0,0,1,1,1,1,0,1,1,1,1
1,1,0,1,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,0,1,1,0,1
0,0,0,0,0,0,1,0,1,0,0,0
1,1,0,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,1,1,0,0,1,1
1,1,0,1,1,1,1,1,1,1,1,1
0,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,0,1,1,1,1
0,0,1,0,0,0,0,0,0,0,1,0
0,1,0,0,1,1,0,0,1,1,0,0
0,0,1,1,0,0,1,1,1,0,1,1
1,0,1,0,1,1,1,0,1,1,0,1
1,1,0,1,1,1,1,0,1,1,0,1
0,1,0,0,0,0,0,1,1,0,0,0
1,1,1,1,1,1,1,1,1,1,0,1
1,0,0,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,1,1
1,0,0,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,1,0,1,0,0,0
1,1,0,1,1,1,1,1,1,1,0,0
1,1,1,0,1,1,0,1,0,1,0,1
0,0,0,0,0,0,1,1,1,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0
1,1,1,1,0,0,1,1,0,0,1,1
1,1,0,1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,1,1
0,0,1,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,0
0,0,1,0,0,0,1,1,0,0,1,1
0,1,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,1,0,1,0,0,0
1,1,0,1,1,1,1,1,0,1,0,0
0,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,1,1,1,1,0,1,1,0,0
1,1,1,1,1,1,1,0,1,1,1,1
0,1,0,1,1,1,1,1,1,1,0,1
0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,1,1,1,1,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,1,1,0
0,1,1,0,1,0,1,0,1,1,1,1
1,0,1,0,1,0,0,0,0,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,1,1,1,0,1,1,0,0
0,0,1,0,1,1,1,0,1,1,0,1
1,0,1,1,0,0,1,0,0,0,1,1
0,1,0,0,1,1,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,1,0,1,0,1,1
1,1,1,1,1,1,0,1,0,1,0,0
1,0,1,0,0,0,1,1,1,0,1,1
1,1,1,1,1,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,0,0,1,0,0
0,0,0,0,0,1,1,1,1,0,0,0
1,1,0,0,1,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,1,1,1
0,1,0,1,1,1,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1,1
0,0,0,1,1,0,0,0,0,1,0,0
0,1,1,1,1,1,1,0,1,1,0,1
0,1,1,0,1,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,0,1,0,0
0,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,1,1,1
1,0,1,0,0,0,1,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,0,0
0,0,0,0,1,0,0,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,0,0,1,0,1,0,1,1
0,0,0,0,1,0,1,0,1,1,0,0
0,1,0,0,1,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1
1,1,1,0,1,1,0,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,1,1,1,1,0,0
1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0,0,0,1,0,0,1,1
0,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,1,1,0,0,0,1,0,1
1,1,0,1,1,1,0,0,0,1,1,1
1,1,1,1,1,1,1,0,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,1,1,1,1,1,0
1,1,0,1,1,1,1,0,1,1,1,1
0,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,1,1,1,1,0,0
0,0,1,0,0,0,1,1,1,0,1,0
1,1,0,1,1,1,1,1,0,1,1,0
1,1,1,1,1,1,1,0,1,1,0,0
1,1,0,1,1,1,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,1,1
0,0,1,0,0,0,1,1,0,0,1,1
1,1,1,1,1,1,0,0,0,1,0,1
0,0,1,0,0,0,1,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,1,1,1,0,1,1,1,1
1,0,0,0,1,1,0,0,0,1,1,1
1,0,1,1,1,1,0,0,1,1,1,1
1,1,1,1,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,0,0
1,0,1,1,1,1,1,1,1,0,1,1
0,0,0,0,0,0,1,1,0,0,1,1
1,1,1,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,1,1,1,0,1,1
0,0,1,0,1,1,1,1,1,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0
0,1,0,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,0,0
1,0,0,0,0,0,0,1,0,0,1,1
1,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1,1,0,0,0,1,1,0
0,0,1,0,0,0,0,0,1,0,1,1
0,0,1,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,1,1,0,1
1,0,0,1,1,1,0,0,0,1,1,0
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,1,0,1,1
1,1,1,1,1,1,1,0,1,1,1,1
0,1,1,1,0,1,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,0,1,1,0,0,0,1,0,0
1,1,1,1,1,1,0,0,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,1,0,0,0,0
1,1,0,1,1,1,1,1,1,1,0,0
0,0,0,0,0,0,1,0,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,0,0
0,1,1,1,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,0,1,1,1,0,1,1
0,0,1,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,0,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,0,0,0,1,0,0
0,1,1,0,1,1,1,1,0,1,0,1
1,1,0,1,1,1,0,1,0,1,0,0
1,1,0,1,0,0,1,1,1,0,1,0
0,0,1,1,0,0,0,1,0,0,1,1
1,1,1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,0,0
1,1,0,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,1
0,1,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,1,0,1,1,1,1
0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,0,1,0,1,1,1
0,0,0,0,0,0,0,1,0,0,1,0
1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1
0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,1,1
1,0,1,0,1,1,0,0,1,1,1,1
0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,1,1,0,0,0
1,1,0,1,1,1,0,0,0,1,0,1
1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,1,1,1,1,0,0
1,0,0,0,1,1,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,1,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,0,1,0,1,0,1
1,1,1,1,1,1,0,0,0,1,0,1
1,1,1,1,1,1,0,0,1,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,1,0,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,1,0,0,1,0
0,0,1,0,0,0,1,1,1,0,0,0
1,1,1,1,1,1,1,0,1,1,1,1
0,0,1,1,1,1,1,1,1,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,0,1
1,1,1,1,1,1,1,0,1,1,0,1
0,1,1,1,0,0,1,0,0,0,1,1
0,0,1,0,0,1,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,1,1,1,1
1,1,0,1,1,1,1,1,1,1,0,1
0,1,0,1,0,0,0,0,0,0,0,0
1,0,1,1,1,0,1,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,0,1,1,1,1
0,0,1,0,0,0,1,1,0,0,1,1
0,0,1,0,0,1,0,1,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,1,0,1,1,1,1,1,1,1,0,0
0,1,1,1,0,0,1,0,1,0,0,0
1,1,1,1,0,0,0,0,0,1,1,1
1,1,1,1,1,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,1,0,0,1,0,0,0,1,1
0,1,0,1,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,1,0,1,1,1,1
1,1,1,1,1,1,0,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,1,0,0,0,1,1
1,1,0,1,1,1,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,1
1,1,0,1,1,1,1,1,1,1,0,0
1,0,0,0,0,0,1,1,1,0,0,0
0,0,0,0,0,0,1,1,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,1,1
1,1,0,1,1,1,1,0,1,1,1,0
1,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,1,1,1,0,1,1,1,0
0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,0,0
1,1,0,0,1,1,1,1,1,1,0,0
1,1,0,1,1,1,0,0,0,1,0,1
1,0,0,1,0,0,1,0,0,1,1,0
1,1,1,1,1,1,1,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,1,0,1,1,0,0
0,1,0,1,1,1,0,0,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,0,0,1,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,1
0,1,0,1,1,0,1,0,1,1,1,1
1,1,0,1,1,1,0,1,0,1,0,0
1,1,0,1,1,1,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,1,1,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,1,1
1,1,0,1,1,1,0,0,1,1,1,1
1,1,0,1,1,1,0,0,0,1,0,0
1,0,0,1,1,0,1,1,1,1,1,1
0,1,1,0,0,0,1,0,0,1,1,1
1,1,0,1,1,1,0,0,0,1,0,0
1,1,1,1,0,0,0,0,0,0,1,0
1,1,1,1,1,1,1,0,1,1,1,1
0,0,0,0,0,1,0,0,0,0,0,0
